searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
MSI GEFORCE RTX 3090 TI SUPRIM X,9,2024-04-20,860.0,1290.99,1029.22,$1200.00,$-294.29,$1363.64,https://quickchart.io/chart/render/sf-6b1d54d3-7579-4c6b-b14a-a7f5817b2baa
MSI GEFORCE RTX 4080 SUPER EXPERT,12,2024-04-16,1000.0,1599.99,1217.96,$1500.00,$-428.20,$1704.55,https://quickchart.io/chart/render/sf-52f0e786-abaf-4af5-99c9-5feb1faae542
MSI GEFORCE RTX 4080 SUPER GAMING X SLIM,22,2024-04-23,780.0,1240.0,975.7,$1500.00,$-641.38,$1704.55,https://quickchart.io/chart/render/sf-1b098d40-b3ef-40c6-86ea-47d015264ede
MSI GEFORCE RTX 4080 SUPER SUPRIM X,14,2024-04-19,964.5,1379.0,1134.75,$1500.00,$-501.42,$1704.55,https://quickchart.io/chart/render/sf-4177cd73-41d9-428c-9c59-a0a8b1454c54
MSI GEFORCE RTX 4080 SUPER VENTUS 3X,12,2024-04-15,860.0,1259.0,1029.5,$1500.00,$-594.04,$1704.55,https://quickchart.io/chart/render/sf-0259381c-37fd-49b4-aefa-9b00a1258e19
MSI GEFORCE RTX 4080 SUPER VENTUS 3X OC,12,2024-04-15,860.0,1240.0,1004.68,$1500.00,$-615.88,$1704.55,https://quickchart.io/chart/render/sf-b0a80a28-1993-4fa6-8e01-d9c23d7d21d3
MSI GEFORCE RTX 4090 GAMING TRIO,25,2024-04-22,1199.99,1999.99,1586.11,$2200.00,$-804.22,$2500.00,https://quickchart.io/chart/render/sf-d35ed1e1-35db-484b-bb8c-5a25f780d20f
MSI GEFORCE RTX 4090 GAMING X SLIM,11,2024-04-19,1600.0,1999.99,1734.1,$2200.00,$-673.99,$2500.00,https://quickchart.io/chart/render/sf-755d5eb3-ae36-43ef-bf14-9018e8761597
MSI GEFORCE RTX 4090 GAMING X TRIO,25,2024-04-22,1199.99,1999.99,1586.11,$2200.00,$-804.22,$2500.00,https://quickchart.io/chart/render/sf-a1671c9d-b53e-4382-a428-6f2c896202f4
MSI GEFORCE RTX 4090 SUPRIM LIQUID X,24,2024-04-21,1600.0,2050.0,1793.32,$2200.00,$-621.88,$2500.00,https://quickchart.io/chart/render/sf-dfb468a5-5aeb-4775-889b-a9fd8df12d8f
MSI GEFORCE RTX 4090 SUPRIM X,25,2024-04-22,1326.0,1995.0,1705.22,$2200.00,$-699.41,$2500.00,https://quickchart.io/chart/render/sf-80813c01-f7a5-4ea0-b999-ea937e4011fb
MSI GEFORCE RTX 4090 VENTUS 3X OC,15,2024-04-21,440.0,1949.99,1005.95,$2200.00,$-1314.76,$2500.00,https://quickchart.io/chart/render/sf-e5d8bc78-fa09-478a-ad30-3a80a0a8652c
MSI H310 LGA 1151 MINING MOTHERBOARD,17,2024-04-21,63.5,119.99,84.22,$250.00,$-175.89,$284.10,https://quickchart.io/chart/render/sf-46b451d8-52a5-4daf-9856-74daf4331c6d
MSI MPG321URX QD-OLED 32 4K OLED MONITOR,14,2024-04-23,1300.0,2300.0,1673.0,$1100.00,$372.24,$1249.99,https://quickchart.io/chart/render/sf-e56ee656-23c4-405e-8b45-8bf659a6b234
NETGEAR ORBI PRO WIFI 6 ROUTER SXK50B3,11,2024-04-20,139.94,355.0,217.76,$350.00,$-158.37,$397.73,https://quickchart.io/chart/render/sf-0d2fef6a-2bb4-400b-a51a-0096e23bd4a5
NINTENDO 64 CONTROLLER - NINTENDO SWITCH,12,2024-04-23,68.0,150.0,95.97,$80.00,$4.45,$90.90,https://quickchart.io/chart/render/sf-fc445671-2dc7-4ba4-870c-b93d3ede65b6
NINTENDO AMIIBO PYRA + MYTHRA 2 PACK - SUPER SMASH BROS,19,2024-04-21,50.0,70.0,55.69,$50.00,$-0.99,$56.82,https://quickchart.io/chart/render/sf-3da96d5c-5fdc-4b02-b3c3-625db9042488
NINTENDO LINK OCARINA OF TIME AMIIBO,12,2024-04-22,18.5,33.0,25.69,$20.00,$2.61,$22.72,https://quickchart.io/chart/render/sf-0c68c6f2-f08f-4191-809b-d63a0da878cc
NINTENDO SWITCH PRO CONTROLLER - LEGEND OF ZELDA TEARS OF THE KINGDOM EDITION,19,2024-04-21,51.99,112.5,75.75,$90.00,$-23.34,$102.28,https://quickchart.io/chart/render/sf-c5f0faf9-8be1-4f49-8bfb-faecd4fc9741
NVIDIA JETSON NANO DEVELOPER KIT 2 GB,13,2024-04-22,119.95,278.13,177.19,$65.00,$90.93,$73.86,https://quickchart.io/chart/render/sf-f4c1c015-b159-4bb6-9880-21569c8f19b1
