searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ ROSE QUARTZ,13,2024-08-12,19.0,79.99,40.13,$50.00,$-14.69,$56.82,https://quickchart.io/chart/render/sf-a3cfb2ae-44ea-4094-b74a-3654691a3d4c
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ YARROW,11,2024-08-14,30.0,79.99,46.48,$50.00,$-9.10,$56.82,https://quickchart.io/chart/render/sf-08f3a6dc-e138-45e9-ac8d-143183051133
SUPER MARIO BROS ENCYCOLOPEDIA BOOK,9,2024-08-14,14.74,30.0,19.85,$11.00,$6.47,$12.50,https://quickchart.io/chart/render/sf-79c71990-9012-4964-a9f3-d4a0314a33ee
TAMAGOTCHI 42833 ON FAIRY BLUE,7,2024-08-17,175.0,314.99,229.92,$60.00,$142.33,$68.18,https://quickchart.io/chart/render/sf-6b2bae8c-a631-4559-b9b1-0fe15b636a13
TEMPTATIONS KITTEN TREATS SALMON AND DAIRY TREAT PACK OF 10,12,2024-08-15,20.0,43.01,29.99,$200.00,$-173.61,$227.28,https://quickchart.io/chart/render/sf-36939b04-af44-4351-8cdb-fbac22adf7cb
THRUSTMASTER TMX FORCE FEEDBACK RACING WHEEL,18,2024-08-17,74.84,198.74,111.1,$140.00,$-42.23,$159.10,https://quickchart.io/chart/render/sf-b3d9bc7d-f567-4a7d-a00e-56540737125d
TIC TAC FRUIT ADVENTURE MINTS 8 COUNT,7,2024-07-25,20.88,32.95,28.4,$7.00,$17.99,$7.95,https://quickchart.io/chart/render/sf-451b6012-5cb6-46bd-85e9-b64d539b0594
TRANSFORMERS GENERATIONS WAR FOR CYBERTRON EARTHRISE VOYAGER,8,2024-08-09,56.0,124.99,89.32,$75.00,$3.60,$85.22,https://quickchart.io/chart/render/sf-81de87a3-1806-42b1-8027-eb4f56e1e52d
TYLENOL EXTRA STRENGTH CAPLETS 500 MG 225 CT,11,2024-08-16,13.99,36.35,17.5,$5.00,$10.40,$5.68,https://quickchart.io/chart/render/sf-991820f7-fd81-4554-b7c1-eb21ca48c3a1
VOOHEK 5-PIECE OUTDOOR PATIO DINING SET,16,2024-08-12,239.99,729.99,428.25,$5.00,$371.86,$5.68,https://quickchart.io/chart/render/sf-c2622f4b-de14-48ca-a9e0-c7db1de70308
XBOX SERIES X HALO INFINITE LIMITED EDITION,25,2024-08-14,575.0,1249.0,727.01,$625.00,$14.77,$710.22,https://quickchart.io/chart/render/sf-48805c94-8f5e-433a-b97e-c54e10706ad0
XFX RADEON RX 7900 XTX,15,2024-08-16,670.0,910.0,775.86,$1200.00,$-517.24,$1363.64,https://quickchart.io/chart/render/sf-ce34cb99-e741-45d7-8abd-d53d0e5fe242
ZOTAC GEFORCE RTX 4090 TRINITY,8,2024-08-09,1199.0,2100.0,1604.12,$2200.00,$-788.37,$2500.00,https://quickchart.io/chart/render/sf-4899345a-9e4d-442e-9de3-eb6b601d15a5
ZOTAC GEFORCE RTX 4090 TRINITY OC,8,2024-08-09,1199.0,2100.0,1604.12,$2200.00,$-788.37,$2500.00,https://quickchart.io/chart/render/sf-3d22543d-9d88-44ab-9c6e-c43b32798474
