searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
POKEMON POK SCARLET VIOLET S35 BOOSTER BUNDLE BOX,11,2024-10-24,38.0,76.0,46.99,$35.00,$6.35,$39.77,https://quickchart.io/chart/render/sf-5a6de425-df06-4e81-8ce3-0eef635bbfdb
POKEMON SCARLET VIOLET 151 COLLECTION ALAKAZAM EX,8,2024-10-24,40.0,100.0,56.62,$30.00,$19.83,$34.09,https://quickchart.io/chart/render/sf-c7868694-d4a1-4096-9a79-fd645c196295
POKEMON SCARLET VIOLET 151 COLLECTION ZAPDOS EX,7,2024-10-23,34.99,79.99,50.06,$30.00,$14.05,$34.09,https://quickchart.io/chart/render/sf-eb1292df-df14-4025-b833-0dcd37c29cdc
POKEMON TRADING CARD GAME SCARLET AND VIOLET 151 POSTER COLLECTION,9,2024-10-24,20.0,33.0,24.9,$20.00,$1.91,$22.72,https://quickchart.io/chart/render/sf-847164e4-cdbd-472e-8c02-c73ab9a6a18e
POKEMON TRADING CARD GAME ORBEETLE V BOX,14,2024-10-23,23.75,42.99,31.83,$20.00,$8.01,$22.72,https://quickchart.io/chart/render/sf-1db67a95-2158-4e65-9388-a84a5c4536f7
RAVENSBURGER DISNEY LORCANA BOOSTER PACK 24 COUNT,10,2024-10-11,170.0,269.99,206.89,$150.00,$32.06,$170.45,https://quickchart.io/chart/render/sf-92778c81-8986-4270-a383-87e05e1ea772
RAVENSBURGER DISNEY LORCANA D100 COLLECTORS EDITION TCG GIFT SET,20,2024-10-17,54.55,155.0,76.15,$200.00,$-132.99,$227.28,https://quickchart.io/chart/render/sf-868e8578-0a35-4994-a1ab-5151ee1af2b6
RAVENSBURGER DISNEY LORCANA FIRST CHAPTER TCG GIFT SET,8,2024-10-14,82.98,220.0,121.56,$60.00,$46.97,$68.18,https://quickchart.io/chart/render/sf-e0489d37-fa59-4a8e-955a-13adb80ea3c9
RAVENSBURGER DISNEY LORCANA MALEFICENT PLAYMAT,28,2024-10-22,24.99,387.62,64.94,$30.00,$27.15,$34.09,https://quickchart.io/chart/render/sf-f9cb76fe-e6bb-46f2-85e5-c3a3f2bfbbc1
RAVENSBURGER DISNEY LORCANA MAUI PLAYMAT,28,2024-10-22,24.99,387.62,72.35,$30.00,$33.67,$34.09,https://quickchart.io/chart/render/sf-dd8e466d-0d22-4bed-b785-481ec524dfe3
RAVENSBURGER DISNEY LORCANA MICKEY MOUSE PLAYMAT,17,2024-10-22,39.75,129.21,74.74,$30.00,$35.77,$34.09,https://quickchart.io/chart/render/sf-451caf7e-e2a8-4996-a85e-6548f09cf8b1
RAVENSBURGER DISNEY LORCANA RISE OF THE FLOODBORN TCG BOOSTER BOX 24 COUNT,14,2024-10-23,135.99,169.97,152.48,$150.00,$-15.82,$170.46,https://quickchart.io/chart/render/sf-f1cd7054-5760-4ca9-a980-508858b4ebc6
