searching,total_results,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
masters of the universe origins space sumo action figure hdy27,8,16.95,38.0,29.07,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a05d3661-9d5e-4fe7-ae9f-639513399fcd
masters of the universe origins stridor action figure hdt26,9,13.81,45.44,20.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c0050b87-55de-414f-93ce-fad06f810c93
masters of the universe origins sun man action figure,8,18.0,34.99,25.6,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-49262106-0456-4539-a02e-0036ebdbe9ec
masters of the universe origins sun man action figure hdr90,11,15.19,70.0,39.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f2f5cd9a-75be-4f26-9aad-f34865626f1c
masters of the universe origins sy klone action figure htm97,20,42.0,59.99,51.37,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-60a6440d-1b51-4090-a14f-e03cec6709e5
masters of the universe origins terror claws skeletor collector action figure hdt23,11,11.88,32.5,17.77,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-606b124f-a08f-4236-9094-fbdbb5b91c22
masters of the universe origins the evil horde action figures set,10,152.5,351.75,256.65,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-033c2a81-9768-486f-baac-a22e6ea6a792
masters of the universe origins thunder punch he man deluxe action figure hkm81,5,94.95,133.97,107.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b9335dd1-c89c-4f4e-adb0-540bd1edc2ae
masters of the universe origins snake trooper action figure hkm74,21,35.77,99.99,54.47,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-54e857c5-892b-4433-9e04-00bf5f9c6369
masters of the universe origins tung lashor action figure hkm70,11,34.99,79.99,47.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-10502a68-d075-4918-91ab-8bc03ebda632
masters of the universe origins turtles of grayskull donatello action figure hpr02,8,27.99,55.0,35.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fcbeae7a-5551-4094-9a66-b6f97bba0850
masters of the universe origins turtles of grayskull he man action figure hpr03,17,24.0,46.47,29.72,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-72987107-488d-4f73-b501-da62bd508d74
masters of the universe origins turtles of grayskull man at arms action figure hpr04,9,22.99,34.0,27.87,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b6714bee-2812-4925-83e7-ed896db5c895
masters of the universe origins wun dar figure hdy24,25,32.95,45.95,38.11,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d1d58943-891a-446b-bbb4-df1a1c0c793d
masters of the universe origins wun dar figure hrg17,29,32.95,80.0,40.89,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5fbc81f6-79fe-4c87-bf2d-41830794f1d7
masters of the universe revolution eco tote bag,35,24.95,69.99,40.9,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-69856d99-605b-4e3b-8ad2-00a4c42cde5f
masters of the universe rokkon tote bag,48,39.99,65.0,46.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a9a19ebc-9f31-450b-9d6c-d6c4f1eebee3
masters of the universe skeletor action figure hyc46,32,13.95,40.0,23.21,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d64c6a29-73de-44ee-b5c6-78ed358363cc
masters of the universe skeletor bearbrick set of 2 hrn38,11,23.95,64.5,44.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3da6ed91-b1a8-438f-803a-8748d785c5b9
masters of the universe skeletor x veefriends skilled skeleton 2 pack hrl14,28,55.55,94.99,69.49,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-814a560a-6ea3-4670-a78c-f0266229b5fc
masters of the universe sorceress teela action figure hyc45,22,18.75,75.0,33.03,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2639c6b3-5833-4196-8305-8db285ae8089
masters of the universe sy klone tote bag,44,34.99,69.99,52.82,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-85b4f776-625e-44ce-af57-465355f01690
masters of the universe trap jaw action figure hyc47,27,19.99,60.0,31.75,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b1a279cd-1819-464a-a2d9-220b797a8d21
masters of the universe turtles of grayskull mouse jaw action figure hvj63,17,27.0,46.99,34.26,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ce23158c-4033-493c-8b22-61dc7dd2227b
mattel creations masters of the universe x figure8 gwv43,6,39.99,88.95,65.82,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b7d890cc-2326-4114-84f6-6fa8d86dab38
masters of the universeorigins clawful collector action figure hdt02,24,12.99,40.0,21.35,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9a4f5dba-6633-41e1-b8ba-6dc4a5ffbe3d
masters of the universeorigins sorceress collector action figure with accessory hdr91,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c4cc43bf-4335-4314-929d-897c9902749a
masters of the universe origins kobra khan action figure hkm65,6,22.49,30.0,25.9,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8d569dce-21e0-4de9-8eb7-c5affb8fa60b
masters of the universe origins trap jaw action figure hdt03,12,24.99,50.0,34.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-aa8e9c7f-47eb-4894-ae73-2c54777683bb
matchbox 1962 plymouth savoy hlj81,30,7.95,30.0,15.67,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1a402c07-57bb-4490-96ee-0b9105f3533b
matchbox 1964 chevy c10 pickup truck grj36,10,9.24,19.99,13.15,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-160e56b8-8fb8-47da-b8f6-699ab8a2ff82
matchbox 1975 mitsubishi lancer celeste hlj79,33,11.99,29.99,19.72,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e0e0564b-ca55-423c-920c-3df06d1c15d2
matchbox 1993 ford explorer jurassic park grj33,18,23.5,58.99,34.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-92b37664-a2fe-4920-8f6e-4f0440ccc2ad
matchbox 2019 ram ambulance hlj77,29,11.95,49.99,28.87,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-de7da1bf-1a7f-48e5-ab27-f70ffc5a6bf3
matchbox corvette c8 gulf racing hjw59,10,26.0,47.39,36.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9d145e80-b33f-4d0e-91e1-02c5da9b90cd
matchbox 2021 ford bronco hlj78,25,6.99,25.0,12.96,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d47e38aa-5adf-4692-a1c1-922fbd195e4a
matchbox collectors gold state coach hwj96,13,90.0,188.28,118.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5b9a23d2-422f-4591-ad68-49575dd8f600
matchbox collectors jeep gladiator hlj76,10,17.0,55.28,29.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8487f076-ae23-4dc3-a144-28e801cb14d4
matchbox collectors mclaren 720s spider hlj83,12,24.99,40.0,33.78,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8b2a65c5-5e3d-4816-b892-8daad25a186a
mercedes benz unimog u 5020 fire truck hlj82,2,26.0,44.95,35.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-84aa52f5-7614-4167-93a2-102fe9fdb566
matchbox lamborghini centenario grj34,35,16.0,55.25,29.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f551c02d-2ee1-44bf-b662-8928d6a7dcbe
matchbox nissan z grj39,38,4.79,34.97,12.73,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-83453eae-5fec-4cf8-8fc2-df8f017f5a37
matchbox porsche 911 rsr hjw63,32,29.0,50.0,41.41,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2e39c164-d58a-4628-b6e3-13e5f040fd9a
matchbox routemaster bus grj31,50,3.59,83.86,19.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6253fc19-96fb-4115-b72f-a6bd1a7feb76
matchbox tesla roadster hhy23,51,1.55,55.0,12.88,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-838d0701-7fcb-42d3-9a26-e04862a6a15b
matchbox tootsie roll divco milk truck hjw62,24,17.99,30.0,22.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9fd28c57-81e9-4efe-9036-bd814d6a962e
matchbox x mr brainwash 1964 austin mini cooper s jck45,9,99.0,139.0,107.98,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-275afc4f-d45a-43a8-8b67-adc15bcc175c
matchbox 72 volkswagen beetle dragster grj38,18,19.99,44.99,31.93,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-077c200b-e2c5-463e-90e6-a75bbf39d169
matchbox 61 mercedes benz 220 se coupe grj35,24,14.98,39.0,25.79,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bd38ea1c-1c50-4b97-ac7d-8a7cb41ae13f
matchbox 65 land rover gen ii safari grj32,7,9.95,29.99,20.92,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-35951129-1f48-4f87-b278-18a60654a73c
matchbox 80 porsche 911 turbo hlj85,26,15.0,61.99,48.6,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f5b4c4fb-8398-4e50-9711-26ab0eb743fb
mattel creations revealed tote bag,10,11.99,55.0,29.32,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0f05364c-348b-4968-9908-361bf048614b
mc lauren f1 hrx22,4,51.0,79.99,64.24,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2d0555f7-975b-477f-a8de-1a5a8ccaa361
mega barbie the movie replica dreamhouse building kit hph26,3,119.95,136.34,128.08,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b466050d-6dcb-4d6b-a8f9-09f05ae98374
mega barbie the movie 56 corvette stingray collector building set hry24,4,80.0,190.0,157.09,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2fafcb6d-37d6-42d8-bc7b-4e972dd7904a
mega construx halo arbiters quest aircraft building set hdh92,8,29.0,55.99,38.78,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-15f45281-b23a-41fb-a834-7d86651ee4a4
mega construx masters of the universe battle cat gvy14,19,9.95,25.11,15.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-adc9a8ad-64f2-49e0-937d-a4d1709282b9
mega construx masters of the universe castle grayskull ggj67,14,100.0,220.0,155.49,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7565514e-52ac-4b49-8ab3-b9b295c7b660
mega construx masters of the universe havoc staff hfc45,56,2.99,64.94,16.49,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f69c1964-ee40-4ade-be00-ea26f0dfe8fd
mega construx pokemon poke ball bundle ghp85,36,10.99,49.5,20.21,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-eb965563-ba5a-4a9c-bc30-ceb26c3bf9d1
mega construx pokemon squirtle evolution construction set hdh93,18,27.99,39.99,33.92,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-eb15611e-b242-4b93-9f2d-d592c479ca18
mega godzilla x kong the new empire building toy kit htr78,1,127.5,127.5,127.5,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-20f92284-4b74-4903-b704-a18fc4a5eb9a
mega halo banished phantom building set hhc43,20,39.99,109.99,66.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-428d4bc3-798f-4d89-ae92-45821013e537
mega halo floodgate firefight building toy kit hnc59,9,63.49,106.99,87.31,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-20ac3658-1f33-4403-a439-a4391b198c5f
mega halo multiplayer mayhem building toy kit hrr68,9,55.0,110.0,82.65,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ad730be8-27ee-4927-a745-5c907cd3d3fe
mega halo pelican inbound aircraft building set gnb28,6,108.5,139.0,126.67,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-91f163ee-0413-40e8-a1bc-e4dffb850ff4
mega halo unsc elephant sandnest building kit hhc44,9,29.99,100.0,63.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2e8f0b15-c327-4d26-9fc6-bead743abac4
mega halo unsc falcon sweep hdp62,38,169.59,270.09,195.13,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-58988b13-6e4a-412e-821c-8e46713ee223
mega hot wheels aston martin vulcan vehicle building kit 986 pieces hmy97,4,68.0,99.8,77.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-af43642d-3464-4b6d-be7a-08731b55006f
mega hot wheels audi 90 quattro imsa gto building toy kit hry20,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-562f8344-b71b-4cd6-b5cd-13992eb57432
mega hot wheels bigfoot truck hhd20,9,39.99,79.96,53.44,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-da56a0dd-dc25-4d09-9103-d6ca34810f0b
mega hot wheels mod rod truck hhm00,13,17.99,39.99,29.35,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bbe9a6dc-afce-401f-8d04-a96f27217675
mega hot wheels muscle bound truck hhl99,8,31.95,87.0,47.59,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-775a9b26-096d-4e59-b022-e40b3abaa3c1
mega masters of the universe by the power of grayskull building set hhw82,9,61.06,228.77,148.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1d9c9b5d-da54-448d-882f-501ac97c2692
mega masters of the universe eternia battleground building set hff28,24,76.0,228.77,127.45,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b432dc62-ae68-4d4d-82cf-c846d49cf33e
mega masters of the universe power sword hmy95,28,19.95,75.0,35.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c3e968c2-6655-43da-abaf-0f13465bad55
mega masters of the universe snake mountain hhd16,50,4.29,370.0,58.42,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f235654f-9764-4357-a2d1-2a170324d7e8
mega pokemon charizard building kit hmw05,9,59.99,84.95,73.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6153c906-c497-4e74-97e1-f29839c020e1
mega pokemon jumbo eevee gmd34,12,22.0,64.89,33.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-718afb15-ccf5-4083-85a8-6a0406ee743f
mega pokemon jumbo pikachu fvk81,16,12.0,50.22,23.89,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-93b4b33a-5d91-42ef-beaa-3950dfbf8489
mega pokemon jumbo poke ball hbf53,20,17.99,64.89,27.55,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3aa5a8a5-126f-4a71-9058-1142086971e9
mega pokemon magikarp building set hnt97,12,75.0,100.0,82.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c96ef5dc-001a-45ba-b1d1-f33f214c769d
mega pokemon motion gyarados building set hgc24,29,39.99,124.98,65.32,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cfeb5538-9471-4686-9156-c7a3db40330f
mega pokemon motion pikachu building set hgc23,12,40.0,97.39,52.91,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b45e7ee4-1f13-4a06-a2e0-af9722bedbfc
mega tesla cybertruck gww84,12,84.99,159.99,110.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9a8ca1b2-3fea-4505-8c9b-9899aa739cff
minecraft diamond level panda figure hnd32,19,25.0,64.95,39.36,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1601aa7b-577d-48df-8926-f9e15cbcee20
minecraft diamond level steve collector action figure hjf18,8,39.95,64.95,47.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2fba5690-a449-41b4-8b4a-d81e2d752fd7
good vs evil fleece blanket hpx11,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4f2f29db-e0a6-4307-8bef-61595731fe36
orko snapback hat hpx16,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c5cd7d2d-673a-4397-ad89-b30cee948860
skeletor snapback hat hpx13,1,58.94,58.94,58.94,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7a736889-dd86-4d33-9fd8-8d48df91d2d6
motu sticker pack hpx17,1,799.95,799.95,799.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6e03418a-481a-488c-9447-e2a14da22a31
mister cartoon stance uno box set hjr26,2,85.0,100.0,92.5,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-72d565b4-c2c1-4c19-9286-2c63f15129bb
monster high 2024 fang vote jinafire long doll hxj07,11,180.42,248.0,206.08,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a79c508e-41c5-4671-a999-161b6e3871ed
monster high clawdeen haunt couture doll hgk11,30,94.5,199.99,133.01,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-460ab2ed-48c5-4c42-bb93-927e25c8e7c4
monster high clawdeen wolf reproduction doll hgc30,27,34.99,135.0,74.37,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-73dc697f-68e0-41dc-ab3b-1d3341cfaab1
monster high cleo and deuce howliday love edition 2 pack hky85,14,49.0,87.92,64.92,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2421321d-2862-496b-a035-2bc556122cd4
monster high 2023 membership doll ghoulia hmx25,10,65.0,94.99,80.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-54f96357-2523-44c8-a8ac-bfa53fdb1a91
monster high designer series lenore loomington hrp94,12,99.0,139.99,115.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fff2ee0f-b082-440c-9fba-9f033d7a323a
monster high draculaura and clawd wolf howliday love 2 pack hrp83,19,79.76,136.87,96.79,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cd949c89-5040-4748-8dce-df470ea4a87c
monster high draculaura reproduction doll hgc29,27,98.88,279.99,170.46,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-308e5d31-e6ea-4881-8477-bca521425767
monster high draculaura tote bag,9,13.95,64.99,34.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-19510b6c-c5a6-4f04-bbdc-ff960c4c04e6
monster high fang club backpack,24,64.99,229.99,178.22,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6846ef96-cfae-4553-9d18-21787563fbbf
monster high fang club embroidered patch,6,13.99,85.0,52.3,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-162f5283-4d97-432d-a5f9-d6d9d45d8561
monster high fang club tote bag,35,5.91,46.0,15.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c8837495-2309-43ee-96e6-4bab022f0ec6
monster high fang vote rochelle goyle doll hky89,50,177.5,324.63,206.32,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6ec53fb3-530c-4f3f-b893-596cead36f8a
monster high frankie stein reproduction doll hgc31,43,20.0,249.88,73.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-83f3ab3c-3d2b-4a1f-bc6a-dec525553a7f
monster high freak du chic draculaura figure hlp90,12,125.0,202.5,140.1,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-60bced9d-3d3d-4095-a582-38f1fd306d53
monster high haunt couture cleo de nile doll hgy90,18,95.0,119.95,103.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7dbae4a6-871e-494d-9e6a-f3e2d79847e4
monster high haunt couture draculaura doll hgk10,28,407.8,595.0,464.06,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e3d09de4-38e2-4d20-9acb-d20d15f3fbac
monster high haunt couture frankie stein doll hgk12,27,72.0,149.98,108.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cab0487e-9821-4671-9000-ca6a13fd9ca2
monster high haunt couture lagoona blue doll hgy91,8,79.0,89.99,82.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-16d2878c-53ad-4910-9db6-be798fa1cef5
monster high haunt couture midnight runway cleo de nile doll hky82,21,75.0,147.9,97.06,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f8238b0b-f6eb-45d5-8b6c-8dac4735ef5d
monster high haunt couture midnight runway frankie stein doll hky81,15,64.93,115.0,82.59,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-505edc41-ad23-4999-8694-7564c3914647
monster high howliday dia de muertos skelita calaveras doll hnf96,27,22.99,62.81,38.1,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d609dc4f-ea70-44fa-889b-cc8ed42e382d
monster high howliday winter edition clawdeen wolf doll hnf97,6,33.91,72.86,41.28,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-126bb52b-92a8-4016-a944-8ff6ab53ab78
monster high howliday winter edition draculaura doll hkx67,31,59.99,157.02,80.35,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-859710e0-6b4a-4747-a96b-d02ddcf00a23
monster high lagoona blue reproduction doll hgc32,8,75.0,149.97,105.59,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a72f0475-e67c-4f10-bd4a-dbae1fabee28
monster high lenore loomington tote bag,21,17.99,115.0,57.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ba312937-007f-456e-9ee4-e1f27d173033
monster high midnight runway spectra vondergeist doll hky83,16,75.0,160.99,94.6,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4a6aa65d-8240-4698-8d92-d0c1bcb94bda
mh pride tote bag,29,19.99,115.0,41.07,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6161fbca-3c6d-4224-9026-231c4db3f902
mh pride fanny pack,5,11.88,16.0,13.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b5bb1c40-09a3-4d0c-81ba-f51f40ebb45a
mh pride fanny pack,5,11.88,16.0,13.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1a756ac5-297a-448c-a9cd-3e97b63e69b8
mh pride poster 2,32,2.25,224.97,33.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5ec46284-72ca-4be3-bab4-f1cc6e6ab5c0
mh pride we all belong poster,1,150.0,150.0,150.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3f65d5a6-5a36-42ce-8616-084175cc9cc0
monster high reel drama clawdeen wolf doll hkn28,18,81.0,188.42,108.78,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-305b0416-1d53-4406-acdd-2a13d28232d4
monster high reel drama draculaura doll hkn27,26,74.99,149.99,98.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4e10d340-4010-40dd-945f-b1efde5cf0c0
monster high reel drama frankie stein doll hkn29,9,99.95,276.38,147.36,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f566d360-cbc6-4c80-9b89-c5c7c024865b
monster high reel drama lagoona blue doll hkn30,20,99.99,194.72,124.71,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a1440c8b-9118-4018-bd60-d5760dcc4365
monster high skullector chucky and tiffany doll 2 pack hky84,64,84.0,194.78,105.28,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-513fd088-7960-4ab9-8342-37767ea4ec61
monster high skullector elvira doll hlp89,18,189.99,230.0,202.63,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-03801914-a090-4b27-8889-ac6c87d5f63b
monster high skullector the nightmare before christmas dolls hnf99,13,209.99,275.0,235.87,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d4814ae6-c51f-4a98-8aa5-5786300b2692
monster high voltageous frankie stein reproduction doll hhr59,30,44.99,100.0,81.97,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5751b4aa-ac93-4eed-af47-d178055ade6f
mattel creations monster high x figure8 gwv47,7,169.99,229.99,197.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-00ec8636-db1f-42ab-a614-e4607f8d38a2
masters of the universe masterverse snout spout action figure htn02,14,49.99,100.0,59.29,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8852c417-4889-4ed5-bb40-e6903eea141e
motu origins frog monger figure hkm82,11,41.0,49.99,46.71,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bb2e1e67-de3b-42ca-8409-e6403009edf5
masters of the universe origins rokkon action figure htm93,44,39.95,69.95,46.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3690c4c0-420f-4035-82f6-03708c6bed34
museum of graffiti uno card deck hty18,5,39.99,54.99,45.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-164b8480-f24c-4f29-9e8e-bd4c75b09ba0
naomi osaka barbie doll gxl17,16,16.99,35.99,24.64,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-830ecf9c-1684-4fa7-b61c-d5ddf59181b2
nike zoom freak 3 uno hhy68,36,59.99,150.0,91.38,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5b03a125-f511-48e2-afdc-4849c7454aa0
nissan skyline gt r glh90,48,4.0,200.0,34.65,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a70564a2-9915-45e8-bb98-759c416ad00d
off white co monster high electra melody doll hnv17,31,175.0,299.99,203.91,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a2e48afe-1fbe-4905-aeba-2b55b835c0bf
off white c o monster high harmonie ghoul doll hnv20,15,150.0,249.99,177.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-28494d92-c291-4cbc-8393-6908a903cc24
off white c o monster high raven rhapsody doll hnv19,11,209.99,289.99,248.74,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fef1be83-b6d2-43f8-b576-e5679dc5e437
off white co monster high symphanee midnight doll hnv18,11,225.0,500.0,271.36,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-afdcd228-29af-4526-bb1e-b3b24d2706b3
paganbi zonda r hww88,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-01e70494-fd92-4a18-bd42-c8dd2a29a327
paul george hot wheels circle tracker hph63,43,29.95,69.84,37.31,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-895ce907-8126-498f-9455-34e7810f01ae
pink pop barbie mark ryden x barbie doll hjn33,6,650.0,800.0,707.99,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6fb389bc-0238-4132-9d00-8512b8d04364
pixar featured favorites celia mike monsters inc figures hdw74,7,14.0,27.98,19.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1740cd19-c0eb-4147-8aa4-23881f57dd2c
pixar featured favorites crush squirt figures hdw73,5,14.99,20.9,19.17,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6c1dd8f6-bc3c-41c5-b462-5642500108b1
pixar featured favorites dory marlin and nemo figures hck49,2,43.23,76.9,60.06,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-77372a0b-12e9-4310-89a1-ecdbf17de988
pixar featured favorites flik dot a bug s life figures hdw72,6,14.0,21.0,17.16,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f131d843-4108-4076-9c78-f749c9de39ad
pixar featured favorites russell figure hck47,29,19.5,39.99,26.84,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2defd7f7-db36-4faa-961d-523867574a88
pixar spotlight series buzz lightyear figure gpb99,6,124.99,150.0,135.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0b989211-ad6b-453b-936d-74b86b158c53
pixar spotlight series edna mode collector figure the incredibles gwg70,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b5d0f6ca-d256-42fc-965e-a1b919ddcd98
pixar spotlight series kevin figure hbl29,8,24.99,44.2,31.55,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7644a6bc-cf55-4359-b15b-73224f4275e5
pixar spotlight series mr incredible figure gpc00,3,32.0,39.99,34.98,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bcee934a-845b-4357-bb63-1cedc0840a21
